"ASUS  P10S-V/4L iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,없음,(M.2) 미지원,O,,,,,,,O,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-X99P-SLI 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe x16,PCI-Express x16,(M.2) 1개,,,,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  E3 PRO GAMING V5 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 포트 2개,O,,,"
"ASRock  H110M-DGS R2.0 에즈윈 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z170M-D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  P10S-M WS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,O,,,,,,O,,,O,,,"
"ASUS  MAXIMUS VIII IMPACT iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,,O,,,,,,,O,O,PS/2 없음,O,,O,O"
"MSI  H110M ECO 웨이코스,MSI,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"MSI  X99A GODLIKE 게이밍,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,,O,PS/2 콤보 1개,O,,O,O"
"ASUS  P9D-C/4L STCOM,ASUS,인텔 CPU용,인텔(소켓1150),(인텔) C224,일반-ATX (30.5 x 24.4cm),DDR3,4개,최대 32GB,,PCIe x16,없음,(M.2) 미지원,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H81M-DG4 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z170X-Designare 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,,,,"
"ASRock  B150M PRO4S 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 미지원,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
